iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IDN,Asia,Indonesia,4/5/2021,1537967,3712,5267.714,41815,146,176.286,5565.049,13.432,19.061,151.305,0.528,0.638,0.96,,,,,,,,,38347,8695309,31.463,0.139,42635,0.154,0.1236,8.1,people tested,13046407,8838081,4208326,,402824,334070,4.72,3.2,1.52,,1209,206237,0.075,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/6/2021,1542516,4549,5248.714,41977,162,174.714,5581.51,16.46,18.992,151.891,0.586,0.632,0.95,,,,,,,,,49759,8745068,31.644,0.18,42845,0.155,0.1225,8.2,people tested,13353717,8975366,4378351,,307310,303410,4.83,3.25,1.58,,1098,177969,0.064,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/7/2021,1547376,4860,5094.857,42064,87,172.286,5599.095,17.586,18.435,152.206,0.315,0.623,0.95,,,,,,,,,53457,8798525,31.837,0.193,43952,0.159,0.1159,8.6,people tested,13735337,9187757,4547580,,381620,275718,4.97,3.32,1.65,,998,156006,0.056,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/8/2021,1552880,5504,5003.714,42227,163,167.571,5619.011,19.916,18.106,152.796,0.59,0.606,0.96,,,,,,,,,54253,8852778,32.033,0.196,43878,0.159,0.114,8.8,people tested,13975000,9309809,4665191,,239663,253533,5.06,3.37,1.69,,917,137191,0.05,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/9/2021,1558145,5265,4995.143,42348,121,171,5638.062,19.051,18.075,153.234,0.438,0.619,0.97,,,,,,,,,48180,8900958,32.208,0.174,44846,0.162,0.1114,9,people tested,14727509,9784278,4943231,,752509,348765,5.33,3.54,1.79,,1262,195098,0.071,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/10/2021,1562868,4723,5049.143,42443,95,171.571,5655.152,17.09,18.27,153.578,0.344,0.621,0.98,,,,,,,,,43707,8944665,32.366,0.158,45941,0.166,0.1099,9.1,people tested,15005957,9955433,5050524,,278448,360095,5.43,3.6,1.83,,1303,203144,0.074,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/11/2021,1566995,4127,4677.143,42530,87,123,5670.086,14.933,16.924,153.892,0.315,0.445,0.99,,,,,,,,,30918,8975583,32.478,0.112,45517,0.165,0.1028,9.7,people tested,15145565,10045575,5099990,,139608,357426,5.48,3.63,1.85,,1293,202342,0.073,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/12/2021,1571824,4829,4836.714,42656,126,120.143,5687.559,17.473,17.501,154.348,0.456,0.435,1.02,,,,,,,,,34434,9010017,32.602,0.125,44958,0.163,0.1076,9.3,people tested,15572530,10261791,5310739,,426965,360875,5.63,3.71,1.92,,1306,203387,0.074,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/13/2021,1577526,5702,5001.429,42782,126,115,5708.191,20.632,18.097,154.804,0.456,0.416,1.04,,,,,,,,,50641,9060658,32.785,0.183,45084,0.163,0.1109,9,people tested,15805960,10373963,5431997,,233430,350320,5.72,3.75,1.97,,1268,199800,0.072,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/14/2021,1583182,5656,5115.143,42906,124,120.286,5728.657,20.466,18.509,155.253,0.449,0.435,1.04,,,,,,,,,44286,9104944,32.946,0.16,43774,0.158,0.1169,8.6,people tested,16046363,10477506,5568857,,240403,330147,5.81,3.79,2.02,,1195,184250,0.067,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/15/2021,1589359,6177,5211.286,43073,167,120.857,5751.009,22.351,18.857,155.857,0.604,0.437,1.03,,,,,,,,,48728,9153672,33.122,0.176,42985,0.156,0.1212,8.2,people tested,16309777,10596373,5713404,,263414,333540,5.9,3.83,2.07,,1207,183795,0.067,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/16/2021,1594722,5363,5225.286,43196,123,121.143,5770.414,19.406,18.907,156.302,0.445,0.438,1.02,,,,,,,,,50098,9203770,33.303,0.181,43259,0.157,0.1208,8.3,people tested,16526130,10706184,5819946,,216353,256946,5.98,3.87,2.11,,930,131701,0.048,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/17/2021,1599763,5041,5270.714,43328,132,126.429,5788.655,18.241,19.072,156.78,0.478,0.457,1.02,,,,,,,,,44955,9248725,33.466,0.163,43437,0.157,0.1213,8.2,people tested,16690960,10801244,5889716,,164830,240715,6.04,3.91,2.13,,871,120830,0.044,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/18/2021,1604348,4585,5336.143,43424,96,127.714,5805.245,16.591,19.309,157.127,0.347,0.462,1.02,,,,,,,,,31280,9280005,33.579,0.113,43489,0.157,0.1227,8.1,people tested,16739340,10828419,5910921,,48380,227682,6.06,3.92,2.14,,824,111835,0.04,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/19/2021,1609300,4952,5353.714,43567,143,130.143,5823.164,17.919,19.372,157.645,0.517,0.471,1.02,,,,,,,,,37267,9317272,33.714,0.135,43894,0.159,0.122,8.2,people tested,17017666,10966934,6050732,,278326,206448,6.16,3.97,2.19,,747,100735,0.036,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/20/2021,1614849,5549,5331.857,43777,210,142.143,5843.243,20.079,19.293,158.405,0.76,0.514,1.03,,,,,,,,,48107,9365379,33.888,0.174,43532,0.158,0.1225,8.2,people tested,17233178,11101291,6131887,,215512,203888,6.24,4.02,2.22,,738,103904,0.038,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/21/2021,1620569,5720,5341,44007,230,157.286,5863.94,20.698,19.326,159.237,0.832,0.569,1.02,,,,,,,,,47048,9412427,34.058,0.17,43926,0.159,0.1216,8.2,people tested,17591216,11269213,6322003,,358038,220693,6.37,4.08,2.29,,799,113101,0.041,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/22/2021,1626812,6243,5350.429,44172,165,157,5886.53,22.59,19.36,159.834,0.597,0.568,1.01,,,,,,,,,55681,9468108,34.26,0.201,44919,0.163,0.1191,8.4,people tested,17920908,11432711,6488197,,329692,230162,6.48,4.14,2.35,,833,119477,0.043,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/23/2021,1632248,5436,5360.857,44346,174,164.286,5906.2,19.67,19.398,160.464,0.63,0.594,1,,,,,,,,,41559,9509667,34.41,0.15,43700,0.158,0.1227,8.2,people tested,18265027,11587879,6677148,,344119,248414,6.61,4.19,2.42,,899,125956,0.046,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/24/2021,1636792,4544,5289.857,44500,154,167.429,5922.642,16.442,19.141,161.021,0.557,0.606,0.99,,,,,,,,,42263,9551930,34.563,0.153,43315,0.157,0.1221,8.2,people tested,18484179,11699585,6784594,,219152,256174,6.69,4.23,2.45,,927,128334,0.046,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/25/2021,1641194,4402,5263.714,44594,94,167.143,5938.571,15.928,19.046,161.361,0.34,0.605,0.99,,,,,,,,,32525,9584455,34.681,0.118,43493,0.157,0.121,8.3,people tested,18556227,11733923,6822304,,72048,259555,6.71,4.25,2.47,,939,129358,0.047,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/26/2021,1647138,5944,5405.429,44771,177,172,5960.079,21.508,19.559,162.001,0.64,0.622,1,,,,,,,,,36867,9621322,34.814,0.133,43436,0.157,0.1244,8,people tested,18842883,11844579,6998304,,286656,260745,6.82,4.29,2.53,,943,125378,0.045,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/27/2021,1651794,4656,5277.857,44939,168,166,5976.926,16.847,19.098,162.609,0.608,0.601,0.98,,,,,,,,,51895,9673217,35.002,0.188,43977,0.159,0.12,8.3,people tested,19159802,11981034,7178768,,316919,275232,6.93,4.34,2.6,,996,125678,0.045,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/28/2021,1657035,5241,5209.429,45116,177,158.429,5995.89,18.964,18.85,163.25,0.64,0.573,0.98,,,,,,,,,41057,9714274,35.151,0.149,43121,0.156,0.1208,8.3,people tested,19487346,12112888,7374458,,327544,270876,7.05,4.38,2.67,,980,120525,0.044,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/29/2021,1662868,5833,5150.857,45334,218,166,6016.997,21.106,18.638,164.039,0.789,0.601,0.98,,,,,,,,,55483,9769757,35.351,0.201,43093,0.156,0.1195,8.4,people tested,19847136,12280765,7566371,,359790,275175,7.18,4.44,2.74,,996,121151,0.044,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,4/30/2021,1668368,5500,5160,45521,187,167.857,6036.898,19.901,18.671,164.715,0.677,0.607,0.97,,,,,,,,,51664,9821421,35.538,0.187,44536,0.161,0.1159,8.6,people tested,20015745,12385886,7629859,,168609,250103,7.24,4.48,2.76,,905,114001,0.041,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/1/2021,1672880,4512,5155.429,45652,131,164.571,6053.225,16.326,18.655,165.189,0.474,0.595,0.97,,,,,,,,,41722,9863143,35.689,0.151,44459,0.161,0.116,8.6,people tested,20110846,12443263,7667583,,95101,232381,7.28,4.5,2.77,,841,106240,0.038,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/2/2021,1677274,4394,5154.286,45796,144,171.714,6069.124,15.899,18.651,165.71,0.521,0.621,0.97,,,,,,,,,32389,9895532,35.806,0.117,44440,0.161,0.116,8.6,people tested,20135649,12457164,7678485,,24803,225632,7.29,4.51,2.78,,816,103320,0.037,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/3/2021,1682004,4730,4980.857,45949,153,168.286,6086.239,17.115,18.023,166.264,0.554,0.609,0.97,,,,,,,,,35713,9931245,35.936,0.129,44275,0.16,0.1125,8.9,people tested,20372568,12545372,7827196,,236919,218526,7.37,4.54,2.83,,791,100113,0.036,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/4/2021,1686373,4369,4939.857,46137,188,171.143,6102.048,15.809,17.875,166.944,0.68,0.619,0.98,,,,,,,,,51536,9982781,36.122,0.186,44223,0.16,0.1117,9,people tested,20653919,12672864,7981055,,281351,213445,7.47,4.59,2.89,,772,98833,0.036,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/5/2021,1691658,5285,4946.143,46349,212,176.143,6121.172,19.123,17.897,167.711,0.767,0.637,1,,,,,,,,,51176,10033957,36.307,0.185,45669,0.165,0.1083,9.2,people tested,20984828,12832886,8151942,,330909,213926,7.59,4.64,2.95,,774,102857,0.037,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/6/2021,1697305,5647,4919.571,46496,147,166,6141.605,20.433,17.801,168.243,0.532,0.601,1.01,,,,,,,,,50122,10084079,36.489,0.181,44903,0.162,0.1096,9.1,people tested,21313654,12995710,8317944,,328826,209503,7.71,4.7,3.01,,758,102135,0.037,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/7/2021,1703632,6327,5037.714,46663,167,163.143,6164.499,22.894,18.229,168.848,0.604,0.59,1.03,,,,,,,,,46635,10130714,36.657,0.169,44185,0.16,0.114,8.8,people tested,21592945,13136686,8456259,,279291,225314,7.81,4.75,3.06,,815,107257,0.039,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/8/2021,1709762,6130,5268.857,46842,179,170,6186.68,22.181,19.065,169.495,0.648,0.615,1.01,,,,,,,,,44705,10175419,36.819,0.162,44611,0.161,0.1181,8.5,people tested,21868276,13284422,8583854,,275331,251061,7.91,4.81,3.11,,908,120166,0.043,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/9/2021,1713684,3922,5201.429,47012,170,173.714,6200.872,14.192,18.821,170.11,0.615,0.629,0.96,,,,,,,,,30249,10205668,36.929,0.109,44305,0.16,0.1174,8.5,people tested,21975503,13340957,8634546,,107227,262836,7.95,4.83,3.12,,951,126256,0.046,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/10/2021,1718575,4891,5224.429,47218,206,181.286,6218.57,17.698,18.904,170.856,0.745,0.656,0.93,,,,,,,,,31963,10237631,37.044,0.116,43769,0.158,0.1194,8.4,people tested,22230343,13475087,8755256,,254840,265396,8.04,4.88,3.17,,960,132816,0.048,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/11/2021,1723596,5021,5317.571,47465,247,189.714,6236.738,18.168,19.241,171.75,0.894,0.686,0.9,,,,,,,,,45090,10282721,37.207,0.163,42849,0.155,0.1241,8.1,people tested,22485737,13615313,8870424,,255394,261688,8.14,4.93,3.21,,947,134636,0.049,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/12/2021,1728204,4608,5220.857,47617,152,181.143,6253.412,16.674,18.891,172.3,0.55,0.655,0.85,,,,,,,,,38640,10321361,37.347,0.14,41058,0.149,0.1272,7.9,people tested,22586588,13678323,8908265,,100851,228823,8.17,4.95,3.22,,828,120777,0.044,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/13/2021,1731652,3448,4906.714,47716,99,174.286,6265.888,12.476,17.755,172.658,0.358,0.631,0.8,,,,,,,,,21713,10343074,37.426,0.079,36999,0.134,0.1326,7.5,people tested,22615110,13695553,8919557,,28522,185922,8.18,4.96,3.23,,673,99978,0.036,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/14/2021,1734285,2633,4379,47823,107,165.714,6275.415,9.527,15.845,173.045,0.387,0.6,0.78,,,,,,,,,15945,10359019,37.484,0.058,32615,0.118,0.1343,7.4,people tested,22620824,13699393,8921431,,5714,146840,8.19,4.96,3.23,,531,80387,0.029,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/15/2021,1736670,2385,3844,47967,144,160.714,6284.045,8.63,13.909,173.566,0.521,0.582,0.81,,,,,,,,,22519,10381538,37.565,0.081,29446,0.107,0.1305,7.7,people tested,22675927,13721627,8954300,,55103,115379,8.21,4.97,3.24,,417,62458,0.023,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/16/2021,1739750,3080,3723.714,48093,126,154.429,6295.19,11.145,13.474,174.022,0.456,0.559,0.88,,,,,,,,,27640,10409178,37.665,0.1,29073,0.105,0.1281,7.8,people tested,22708311,13737596,8970715,,32384,104687,8.22,4.97,3.25,,379,56663,0.021,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/17/2021,1744045,4295,3638.571,48305,212,155.286,6310.731,15.541,13.166,174.789,0.767,0.562,0.96,,,,,,,,,36988,10446166,37.799,0.134,29791,0.108,0.1221,8.2,people tested,22870037,13803055,9066982,,161726,91385,8.28,4.99,3.28,,331,46853,0.017,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/18/2021,1748230,4185,3519.143,48477,172,144.571,6325.875,15.143,12.734,175.411,0.622,0.523,1.03,,,,,,,,,43504,10489670,37.956,0.157,29564,0.107,0.119,8.4,people tested,23199575,13951975,9247600,,329538,101977,8.39,5.05,3.35,,369,48095,0.017,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/19/2021,1753101,4871,3556.714,48669,192,150.286,6343.5,17.625,12.87,176.106,0.695,0.544,1.09,,,,,,,,,53158,10542828,38.149,0.192,31638,0.114,0.1124,8.9,people tested,23466389,14099754,9366635,,266814,125686,8.49,5.1,3.39,,455,60204,0.022,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/20/2021,1758898,5797,3892.286,48887,218,167.286,6364.476,20.976,14.084,176.895,0.789,0.605,1.13,,,,,,,,,55741,10598569,38.35,0.202,36499,0.132,0.1066,9.4,people tested,23905335,14369233,9536102,,438946,184318,8.65,5.2,3.45,,667,96240,0.035,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/21/2021,1764644,5746,4337,49073,186,178.571,6385.268,20.792,15.693,177.568,0.673,0.646,1.15,,,,,,,,,71775,10670344,38.61,0.26,44475,0.161,0.0975,10.3,people tested,24317577,14606331,9711246,,412242,242393,8.8,5.29,3.51,,877,129563,0.047,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/22/2021,1769940,5296,4752.857,49205,132,176.857,6404.431,19.163,17.198,178.046,0.478,0.64,1.16,,,,,,,,,41765,10712109,38.761,0.151,47224,0.171,0.1006,9.9,people tested,24641165,14815666,9825499,,323588,280748,8.92,5.36,3.56,,1016,156291,0.057,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/23/2021,1775220,5280,5067.143,49328,123,176.429,6423.536,19.105,18.335,178.491,0.445,0.638,1.16,,,,,,,,,53679,10765788,38.955,0.194,50944,0.184,0.0995,10.1,people tested,24762597,14890933,9871664,,121432,293469,8.96,5.39,3.57,,1062,164762,0.06,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/24/2021,1781127,5907,5297.429,49455,127,164.286,6444.911,21.374,19.168,178.95,0.46,0.594,1.15,,,,,,,,,54406,10820194,39.152,0.197,53433,0.193,0.0991,10.1,people tested,24816571,14919589,9896982,,53974,278076,8.98,5.4,3.58,,1006,159505,0.058,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/25/2021,1786187,5060,5422.429,49627,172,164.286,6463.22,18.309,19.621,179.573,0.622,0.594,1.13,,,,,,,,,61861,10882055,39.376,0.224,56055,0.203,0.0967,10.3,people tested,25455786,15330306,10125480,,639215,322316,9.21,5.55,3.66,,1166,196904,0.071,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/26/2021,1791221,5034,5445.714,49771,144,157.429,6481.435,18.215,19.705,180.094,0.521,0.57,1.12,,,,,,,,,56318,10938373,39.58,0.204,56506,0.204,0.0964,10.4,people tested,25760831,15535998,10224833,,305045,327777,9.32,5.62,3.7,,1186,205178,0.074,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/27/2021,1797499,6278,5514.429,49907,136,145.714,6504.152,22.717,19.954,180.586,0.492,0.527,1.12,,,,,,,,,62386,11000759,39.806,0.226,57456,0.208,0.096,10.4,people tested,26063579,15703583,10359996,,302748,308321,9.43,5.68,3.75,,1116,190621,0.069,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/28/2021,1803361,5862,5531,50100,193,146.714,6525.363,21.211,20.014,181.284,0.698,0.531,1.12,,,,,,,,,73092,11073851,40.07,0.264,57644,0.209,0.096,10.4,people tested,26487346,16000947,10486399,,423767,309967,9.58,5.79,3.79,,1122,199231,0.072,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/29/2021,1809926,6565,5712.286,50262,162,151,6549.118,23.755,20.67,181.87,0.586,0.546,1.13,,,,,,,,,71834,11145685,40.33,0.26,61939,0.224,0.0922,10.8,people tested,26758625,16203829,10554796,,271279,302494,9.68,5.86,3.82,,1095,198309,0.072,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/30/2021,1816041,6115,5831.571,50404,142,153.714,6571.245,22.127,21.101,182.384,0.514,0.556,1.11,,,,,,,,,52132,11197817,40.519,0.189,61718,0.223,0.0945,10.6,people tested,26889189,16304700,10584489,,130564,303799,9.73,5.9,3.83,,1099,201967,0.073,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,5/31/2021,1821703,5662,5796.571,50578,174,160.429,6591.733,20.488,20.975,183.014,0.63,0.581,1.08,,,,,,,,,53491,11251308,40.712,0.194,61588,0.223,0.0941,10.6,people tested,27045507,16413672,10631835,,156318,318419,9.79,5.94,3.85,,1152,213440,0.077,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,6/1/2021,1826527,4824,5762.857,50723,145,156.571,6609.188,17.455,20.853,183.538,0.525,0.567,1.05,,,,,,,,,51600,11302908,40.899,0.187,60122,0.218,0.0959,10.4,people tested,27308881,16594581,10714300,,263374,264728,9.88,6,3.88,,958,180611,0.065,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,6/2/2021,1831773,5246,5793.143,50908,185,162.429,6628.17,18.982,20.962,184.208,0.669,0.588,1.04,,,,,,,,,49731,11352639,41.079,0.18,59181,0.214,0.0979,10.2,people tested,27619247,16766263,10852984,,310366,265488,9.99,6.07,3.93,,961,175752,0.064,71.76,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
